Game Id	Game Name	Category	Provider Name
232499	Le Pharaoh	Video Slots	DC
232500	Le Pharaoh	Video Slots	DC
232501	9 Coins Grand Platinum Edition Halloween Jackpots	Video Slots	DC
232502	9 Coins Grand Diamond Edition Halloween Jackpots	Video Slots	DC
232503	12 Coins Grand Gold Edition Halloween Jackpots	Video Slots	DC
232504	15 Coins Grand Gold Edition Halloween Jackpots	Video Slots	DC
232505	16 Coins Grand Gold Edition Halloween Jackpots	Video Slots	DC
232506	20 Coins Halloween Jackpots	Video Slots	DC
232507	24 Coins Halloween Jackpots	Video Slots	DC
232508	25 Coins Halloween Jackpots	Video Slots	DC
232509	30 Coins Halloween Jackpots	Video Slots	DC
232510	36 Coins Halloween Jackpots	Video Slots	DC
232511	9 Lions Hold the Jackpot Halloween Jackpots	Video Slots	DC
232512	Mighty Wild: Panther Grand Gold Edition Halloween Jackpots	Video Slots	DC
232513	Brute Force	Video Slots	DC
232514	Mighty Wild: Panther Grand Platinum Edition Halloween Jackpots	Video Slots	DC
232515	Mighty Wild: Panther Grand Diamond Edition Halloween Jackpots	Video Slots	DC
232516	9 Lions Hold the Jackpot Santas Jackpots	Video Slots	DC
232517	12 Coins Grand Gold Edition Santas Jackpots	Video Slots	DC
232518	12 Coins Grand Platinum Edition Santas Jackpots	Video Slots	DC
232519	15 Coins Grand Gold Edition Santas Jackpots	Video Slots	DC
232520	16 Coins Grand Gold Edition Santas Jackpots	Video Slots	DC
232521	20 Coins Santas Jackpots	Video Slots	DC
232522	24 Coins Santas Jackpots	Video Slots	DC
232523	25 Coins Santas Jackpots	Video Slots	DC
232524	30 Coins Santas Jackpots	Video Slots	DC
232525	Blood and Shadow 2	Video Slots	DC
232526	36 Coins Santas Jackpots	Video Slots	DC
232527	Mighty Symbols:Jokers Santas Jackpots	Video Slots	DC
232528	Mighty Wild: Panther Grand Gold Edition Santas Jackpots	Video Slots	DC
232529	Mighty Wild: Panther Grand Platinum Edition Santas Jackpots	Video Slots	DC
232530	Mighty Wild: Panther Grand Diamond Edition Santas Jackpots	Video Slots	DC
232531	One Coin Santas Jackpots	Video Slots	DC
232532	King Kong Cash Even Bigger Bananas 2	Video Slots	DC
232533	12 Coins: Grand Platinum Edition94	Video Slots	DC
232534	Gorilla Boost: Running Wins	Video Slots	DC
232535	Joker Fortune Blitz 2	Video Slots	DC
232536	Super Sugar Pop	Video Slots	DC
232537	Wild Pumpkins Deluxe	Video Slots	DC
232538	Hercules: Sports Legend	Casual Games	DC
232539	Dolce Dreams	Video Slots	DC
232540	Coins of Thor - Hold and Win	Video Slots	DC
232541	Lady of Fortune Remastered	Video Slots	DC
232542	Stepping Diamonds	Video Slots	DC
232543	Beasts of Fire Maximum	Video Slots	DC
232544	Legion Gold and the Sphinx of Dead	Video Slots	DC
232545	12 Bells	Video Slots	DC
232546	Cash Strike Power 5	Video Slots	DC
232547	Snoop Dogg Dollars	Video Slots	DC
232548	12 Bells	Video Slots	DC
232549	Majestic Meow	Crash Games	DC
232550	Coins of Thor - Hold and Win	Video Slots	DC
232551	Cash Strike Power 5	Video Slots	DC
232552	Cloud Princess	Video Slots	DC
232553	Cloud Princess	Video Slots	DC
232555	Adrenaline Rush	Video Slots	DC
232556	Adrenaline Rush: Super Boost	Video Slots	DC
232559	Super Twins	Video Slots	DC
232560	Poseidon	Video Slots	DC
232561	Baba Yaga	Video Slots	DC
232562	Dice Clash	Video Slots	DC
232563	Catdiana	Video Slots	DC
232564	Golden Pride	Video Slots	DC
232565	Wild Moon Thieves	Video Slots	DC
232566	Get the CHEESE	Video Slots	DC
232567	Get the CHEESE	Video Slots	DC
232568	Thunderbolt coin link: Running wins	Video Slots	DC
232569	Tik Talkers	Video Slots	DC
232571	Carts of Cash Xmas	Video Slots	DC
232572	Roman Legion Deluxe	Video Slots	DC
232573	Creepy Christmas	Video Slots	DC
232574	Vulcan's Gold	Video Slots	DC
232575	Hot Slot: 777 Cash Out Grand Diamond Edition	Video Slots	DC
232576	15 Coins: Grand Platinum Edition	Video Slots	DC
232577	Battle Rage	Video Slots	DC
232578	Battle Rage	Video Slots	DC
232579	Jewel Clicker	Video Slots	DC
232580	Crystal Ball Multi Symbols	Video Slots	DC
232581	THOR POWER LINK: RUNNING WINS	Video Slots	DC
232582	Amazing Miceketeers	Video Slots	DC
232584	Sevens and Jok3rs	Video Slots	DC
232586	Wild Pumpkins Deluxe	Video Slots	DC
232587	Wild Pumpkins Deluxe	Video Slots	DC
232588	Rise of Ymir	Video Slots	DC
232589	Rise of Ymir	Video Slots	DC
232590	Lightning Clover: Hit the Bonus	Video Slots	DC
232591	Clumsy Cowboys	Video Slots	DC
232592	Clumsy Cowboys	Video Slots	DC
232593	Arctic Spins	Video Slots	DC
232595	Hot Slot: 777 Cash Out Grand Diamond Edition	Video Slots	DC
232597	Gold strike 2	Video Slots	DC
232598	Power Boost: Buffalo Express	Video Slots	DC
232599	MiCard Baccarat M90	Live Baccarat	DC
232600	Piggy Blitz Disco Gold	Video Slots	DC
232601	Rich Wilde and the Pearls of Vishnu	Video Slots	DC
232602	Boat Bonanza Christmas	Video Slots	DC
232603	Wildest Gambit	Video Slots	DC
232605	Wings of Horus	Video Slots	DC
232607	Adrenaline Rush: XCrash	Crash Games	DC
232609	15 Coins: Grand Platinum Edition	Video Slots	DC
232610	Carnival Cove	Video Slots	DC
232611	Wings of Horus	Video Slots	DC
232612	Wings of Horus	Video Slots	DC
232613	Vulcan's Gold	Video Slots	DC
232614	Striking Coin Link: Running Wins	Video Slots	DC
232615	Aphrodite's Fortune	Video Slots	DC
232616	Chicken Man	Video Slots	DC
232617	Spirit Wolf Wins	Video Slots	DC
232618	MiCard Baccarat M91	Live Baccarat	DC
232619	Saint Nicked 2	Video Slots	DC
232620	Chicken Man	Video Slots	DC
232622	Duel at Dawn	Video Slots	DC
232623	Jingle Coins: Hold and Win	Video Slots	DC
232624	Merry Giftmas: Hold and Win	Video Slots	DC
232625	Spirit Wolf Wins	Video Slots	DC
232626	Aphrodite's Fortune	Video Slots	DC
232627	Arctic Spins	Video Slots	DC
232638	Shadow Treasure	Video Slots	DC
232639	Carts of Cash Xmas	Video Slots	DC
232640	Munchies	Video Slots	DC
232642	Merlin's Mania	Video Slots	DC
232643	Duel at Dawn	Video Slots	DC
232644	Duel at Dawn	Video Slots	DC
232645	Saint Nicked 2	Video Slots	DC
232647	Merlin's Mania	Video Slots	DC
232648	Creepy Christmas	Video Slots	DC
240001	Mahjong Ways	Video Slots	DC
240002	Mahjong Ways 2	Video Slots	DC
240003	Treasures of Aztec	Video Slots	DC
240004	Lucky Neko	Video Slots	DC
240005	Double Fortune	Video Slots	DC
240006	The Great Icescape	Video Slots	DC
240007	Captain's Bounty	Video Slots	DC
240008	Caishen Wins	Video Slots	DC
240009	Ganesha Fortune	Video Slots	DC
240010	Dreams of Macau	Video Slots	DC
240011	Queen of Bounty	Video Slots	DC
240012	Fortune Ox	Video Slots	DC
240013	Wild Bandito	Video Slots	DC
240014	Ways of the Qilin	Video Slots	DC
240015	Dragon Hatch	Video Slots	DC
240016	Egypt's Book of Mystery	Video Slots	DC
240017	Phoenix Rises	Video Slots	DC
240018	Wild Fireworks	Video Slots	DC
240019	Thai River Wonders	Video Slots	DC
240020	Bali Vacation	Video Slots	DC
240021	Crypto Gold	Video Slots	DC
240022	Honey Trap of Diao Chan	Video Slots	DC
240023	Fortune Gods	Video Slots	DC
240024	Win Win Won	Video Slots	DC
240025	Medusa II	Video Slots	DC
240026	Tree of Fortune	Video Slots	DC
240027	Medusa	Video Slots	DC
240028	Plushie Frenzy	Video Slots	DC
240030	Gem Saviour	Video Slots	DC
240031	Hood vs Wolf	Video Slots	DC
240032	Hotpot	Video Slots	DC
240033	Dragon Legend	Video Slots	DC
240034	Mr. Hallow-Win	Video Slots	DC
240035	Legend of Hou Yi	Video Slots	DC
240036	Prosperity Lion	Video Slots	DC
240037	Hip Hop Panda	Video Slots	DC
240038	Santa's Gift Rush	Video Slots	DC
240039	Baccarat Deluxe	Video Slots	DC
240040	Gem Saviour Sword	Video Slots	DC
240041	Piggy Gold	Video Slots	DC
240042	Symbols of Egypt	Video Slots	DC
240043	Emperor's Favour	Video Slots	DC
240044	Ganesha Gold	Video Slots	DC
240046	Jungle Delight	Video Slots	DC
240047	Journey to the Wealth	Video Slots	DC
240048	Flirting Scholar	Video Slots	DC
240049	Ninja vs Samurai	Video Slots	DC
240050	Muay Thai Champion	Video Slots	DC
240051	Dragon Tiger Luck	Video Slots	DC
240052	Fortune Mouse	Video Slots	DC
240053	Reel Love	Video Slots	DC
240054	Gem Saviour Conquest	Video Slots	DC
240055	Shaolin Soccer	Video Slots	DC
240056	Candy Burst	Video Slots	DC
240057	Bikini Paradise	Video Slots	DC
240058	Genie's 3 Wishes	Video Slots	DC
240059	Circus Delight	Video Slots	DC
240060	Secrets of Cleopatra	Video Slots	DC
240061	Vampire's Charm	Video Slots	DC
240062	Jewels of Prosperity	Video Slots	DC
240063	Jack Frost's Winter	Video Slots	DC
240064	Galactic Gems	Video Slots	DC
240065	Guardians of Ice and Fire	Video Slots	DC
240066	Opera Dynasty	Video Slots	DC
240067	Majestic Treasures	Video Slots	DC
240068	Candy Bonanza	Video Slots	DC
240069	Heist Stakes	Video Slots	DC
240070	Rise of Apollo	Video Slots	DC
240072	Jurassic Kingdom	Video Slots	DC
240073	Mermaid Riches	Video Slots	DC
240075	Raider Jane's Crypt of Fortune	Video Slots	DC
240076	Supermarket Spree	Video Slots	DC
240077	Buffalo Win	Video Slots	DC
240078	Legendary Monkey King	Video Slots	DC
240079	Spirited Wonders	Video Slots	DC
240081	Emoji Riches	Video Slots	DC
240082	Cocktail Nights	Video Slots	DC
240083	Mask Carnival	Video Slots	DC
240084	Oriental Prosperity	Video Slots	DC
240085	Fortune Tiger	Video Slots	DC
240086	Garuda Gems	Video Slots	DC
240087	Destiny of Sun & Moon	Video Slots	DC
240088	Butterfly Blossom	Video Slots	DC
240089	Rooster Rumble	Video Slots	DC
240090	The Queen's Banquet	Video Slots	DC
240091	Battleground Royale	Video Slots	DC
240092	Win Win Fish Prawn Crab	Video Slots	DC
240093	Lucky Piggy	Video Slots	DC
240094	Speed Winner	Video Slots	DC
240095	Legend of Perseus	Video Slots	DC
240096	Wild Coaster	Video Slots	DC
240097	Wild Bounty Showdown	Video Slots	DC
240098	Prosperity Fortune Tree	Video Slots	DC
240099	Totem Wonders	Video Slots	DC
240100	Alchemy Gold	Video Slots	DC
240101	Diner Delights	Video Slots	DC
240102	Asgardian Rising	Video Slots	DC
240103	Midas Fortune	Video Slots	DC
240104	Fortune Rabbit	Video Slots	DC
240105	Rave Party Fever	Video Slots	DC
240106	Hawaiian Tiki	Video Slots	DC
240107	Bakery Bonanza	Video Slots	DC
240108	Songkran Splash	Video Slots	DC
240109	Mystical Spirits	Video Slots	DC
240110	Super Golf Drive	Video Slots	DC
240111	Lucky Clover Riches	Video Slots	DC
240112	Fruity Candy	Video Slots	DC
240113	Cruise Royale	Video Slots	DC
240114	Safari Wilds	Video Slots	DC
240115	Gladiator's Glory	Video Slots	DC
240116	Ninja Raccoon Frenzy	Video Slots	DC
240117	Ultimate Striker	Video Slots	DC
240118	Wild Heist Cashout	Video Slots	DC
240119	Forge of Wealth	Video Slots	DC
240120	Mafia Mayhem	Video Slots	DC
240121	Tsar Treasures	Video Slots	DC
240122	Werewolf's Hunt	Video Slots	DC
240123	Dragon Hatch 2	Video Slots	DC
240124	Fortune Dragon	Video Slots	DC
240125	Gemstones Gold	Video Slots	DC
240126	Cash Mania	Video Slots	DC
240128	Pinata Wins	Video Slots	DC
240129	Mystic Potion	Video Slots	DC
240130	Anubis Wrath	Video Slots	DC
240131	Zombie Outbreak	Video Slots	DC
240133	Futebol Fever	Video Slots	DC
240134	Shark Hunter	Video Slots	DC
240135	Yakuza Honor	Video Slots	DC
240136	Wings of Iguazu	Video Slots	DC
240137	Three Crazy Piggies	Video Slots	DC
240138	Oishi Delights	Video Slots	DC
240139	Museum Mystery	Video Slots	DC
240140	Rio Fantasia	Video Slots	DC
240141	Chocolate Deluxe	Video Slots	DC
240142	Geisha's Revenge	Video Slots	DC
240143	Fortune Snake	Video Slots	DC
240144	Incan Wonders	Video Slots	DC
240145	Mr. Treasure's Fortune	Video Slots	DC
240146	Graffiti Rush	Video Slots	DC
240147	Doomsday Rampage	Video Slots	DC
240151	Korean Speed Baccarat A	Live Baccarat	DC
240152	Infinite Free Bet Blackjack	Live Blackjack	DC
240153	Speed VIP Blackjack A	Live Blackjack	DC
240154	Speed VIP Blackjack B	Live Blackjack	DC
240155	Speed VIP Blackjack C	Live Blackjack	DC
240156	Speed VIP Blackjack D	Live Blackjack	DC
240157	Salon Privé Blackjack B	Live Blackjack	DC
240158	Salon Privé Blackjack D	Live Blackjack	DC
240159	Salon Privé Blackjack F	Live Blackjack	DC
240160	VIP Roulette	Live Roulette	DC
240161	Salon Privé Roulette	Live Roulette	DC
240162	Hindi Roulette	Live Roulette	DC
240163	Top Games Lobby	Live Lobby	DC
240164	First Person Lobby	Live Lobby	DC
240165	Salon Privé Baccarat G	Live Baccarat	DC
240166	Crazy Time A	Game Show	DC
240167	Xclusive Speed Baccarat E	Live Baccarat	DC
240168	Bacará Rápido	Live Baccarat	DC
240169	Fútbol Studio	Top Card	DC
240170	Lightning Ball	Live Dealer	DC
240171	Infinite Fun Fun 21 Blackjack	Live Blackjack	DC
240172	Salon Privé Baccarat M	Live Baccarat	DC
240173	Salon Privé Baccarat N	Live Baccarat	DC
240174	Japanese Salon Prive Baccarat	Live Baccarat	DC
240175	Easy Blackjack	Live Blackjack	DC
240176	Bet Stacker Blackjack 1	Live Blackjack	DC
240177	Race Track	Game Show	DC
240178	Emperor Golden Wealth Baccarat	Live Baccarat	DC
240179	Japanese Golden Wealth Baccarat	Live Baccarat	DC
240180	Korean Salon Prive Baccarat	Live Baccarat	DC
240181	Korean Speed Blackjack D	Live Blackjack	DC
240182	Korean Speed Blackjack E	Live Blackjack	DC
240183	Korean Speed Blackjack F	Live Blackjack	DC
240184	Korean Speed Blackjack G	Live Blackjack	DC
240186	Salon Privé Blackjack O	Live Blackjack	DC
240187	Salon Privé Blackjack P	Live Blackjack	DC
240188	Salon Privé Blackjack Q	Live Blackjack	DC
240189	Auto Lightning Roulette	Live Roulette	DC
240190	Korean Prosperity Tree Baccarat	Live Baccarat	DC
240191	Korean Golden Wealth Baccarat	Live Baccarat	DC
240193	First Person Bac Bo	Live Dealer	DC
240194	War	Live Dealer	DC
240195	Bet Stacker Blackjack 2	Live Blackjack	DC
240196	Bet Stacker Blackjack 3	Live Blackjack	DC
240197	Bet Stacker Blackjack 4	Live Blackjack	DC
240198	Race Track A	Game Show	DC
240199	Japanese Prosperity Tree Baccarat	Live Baccarat	DC
240200	Korean Speed Baccarat G	Live Baccarat	DC
240201	Korean Speed Baccarat H	Live Baccarat	DC
240202	Marble Race	Game Show	DC
240203	Korean Dragon Tiger	Live Dragon Tiger	DC
240204	Super Sic Bo	Live Sic Bo	DC
240205	Dragon Tiger	Live Dragon Tiger	DC
240206	Fan Tan	Live Dealer	DC
240207	Speed Baccarat A	Live Baccarat	DC
240208	Speed Baccarat B	Live Baccarat	DC
240209	Speed Baccarat C	Live Baccarat	DC
240210	Speed Baccarat D	Live Baccarat	DC
240211	Speed Baccarat E	Live Baccarat	DC
240212	Speed Baccarat F	Live Baccarat	DC
240213	Speed Baccarat G	Live Baccarat	DC
240214	Speed Baccarat H	Live Baccarat	DC
240215	Speed Baccarat I	Live Baccarat	DC
240216	Speed Baccarat J	Live Baccarat	DC
240218	Speed Baccarat L	Live Baccarat	DC
240220	Speed Baccarat N	Live Baccarat	DC
240223	Speed Baccarat Q	Live Baccarat	DC
240224	Speed Baccarat R	Live Baccarat	DC
240225	Speed Baccarat S	Live Baccarat	DC
240226	No Commission Baccarat	Live Baccarat	DC
240227	Baccarat A	Live Baccarat	DC
240228	Baccarat B	Live Baccarat	DC
240230	Baccarat Squeeze	Live Baccarat	DC
240231	Baccarat Control Squeeze	Live Baccarat	DC
240232	Blackjack A	Live Blackjack	DC
240233	Blackjack B	Live Blackjack	DC
240235	Power Blackjack	Live Blackjack	DC
240236	Infinite Blackjack	Live Blackjack	DC
240237	First Person Craps	Casual Games	DC
240238	First Person Baccarat	Baccarat	DC
240239	First Person Top Card	Top Card	DC
240240	First Person Dragon Tiger	Dragon Tiger	DC
240241	Blackjack Party	Live Blackjack	DC
240242	First Person Dream Catcher	Casual Games	DC
240243	First Person Blackjack	Blackjack	DC
240244	Blackjack VIP 1	Live Blackjack	DC
240245	First Person Roulette	Roulette	DC
240246	Blackjack VIP 2	Live Blackjack	DC
240247	Blackjack VIP 3	Live Blackjack	DC
240248	Blackjack VIP 4	Live Blackjack	DC
240249	Blackjack VIP 5	Live Blackjack	DC
240250	Blackjack VIP 6	Live Blackjack	DC
240251	Blackjack VIP 7	Live Blackjack	DC
240252	Blackjack VIP 8	Live Blackjack	DC
240253	Blackjack VIP 9	Live Blackjack	DC
240254	Blackjack VIP 10	Live Blackjack	DC
240255	Blackjack VIP 11	Live Blackjack	DC
240256	Blackjack VIP 12	Live Blackjack	DC
240258	Blackjack VIP 14	Live Blackjack	DC
240259	Blackjack VIP 15	Live Blackjack	DC
240260	Blackjack VIP 16	Live Blackjack	DC
240261	Blackjack VIP 17	Live Blackjack	DC
240263	Blackjack VIP 19	Live Blackjack	DC
240264	Blackjack C	Live Blackjack	DC
240273	Blackjack Silver A	Live Blackjack	DC
240274	Blackjack Silver B	Live Blackjack	DC
240275	Blackjack Silver C	Live Blackjack	DC
240276	Blackjack Silver D	Live Blackjack	DC
240277	Blackjack Silver E	Live Blackjack	DC
240278	Blackjack Silver F	Live Blackjack	DC
240279	First Person Mega Ball	Casual Games	DC
240280	Blackjack Silver G	Live Blackjack	DC
240281	Blackjack VIP A	Live Blackjack	DC
240282	Blackjack VIP B	Live Blackjack	DC
240283	Blackjack VIP C	Live Blackjack	DC
240284	Blackjack VIP D	Live Blackjack	DC
240285	Blackjack VIP E	Live Blackjack	DC
240286	Blackjack VIP G	Live Blackjack	DC
240287	Blackjack VIP H	Live Blackjack	DC
240288	Blackjack VIP I	Live Blackjack	DC
240290	Blackjack VIP M	Live Blackjack	DC
240291	First Person American Roulette	Roulette	DC
240292	Blackjack VIP O	Live Blackjack	DC
240293	Blackjack VIP P	Live Blackjack	DC
240294	Blackjack VIP Q	Live Blackjack	DC
240295	Cash or Crash	Game Show	DC
240296	Blackjack VIP R	Live Blackjack	DC
240297	Blackjack VIP S	Live Blackjack	DC
240298	Blackjack VIP T	Live Blackjack	DC
240299	Blackjack VIP X	Live Blackjack	DC
240300	Blackjack VIP Z	Live Blackjack	DC
240302	Blackjack VIP Beta	Live Blackjack	DC
240303	Blackjack VIP Gamma	Live Blackjack	DC
240304	Blackjack Platinum VIP	Live Blackjack	DC
240305	Blackjack Fortune VIP	Live Blackjack	DC
240306	Blackjack Grand VIP	Live Blackjack	DC
240307	Blackjack Diamond VIP	Live Blackjack	DC
240308	Roulette	Live Roulette	DC
240309	Immersive Roulette	Live Roulette	DC
240310	Instant Roulette	Live Roulette	DC
240311	Auto-Roulette	Live Roulette	DC
240312	Speed Roulette	Live Roulette	DC
240313	French Roulette Gold	Live Roulette	DC
240314	Dream Catcher	Game Show	DC
240315	American Roulette	Live Roulette	DC
240316	Double Ball Roulette	Live Roulette	DC
240317	Speed Auto Roulette	Live Roulette	DC
240318	Auto-Roulette VIP	Live Roulette	DC
240319	Texas Hold'em Bonus Poker	Live Poker	DC
240320	Caribbean Stud Poker	Live Poker	DC
240322	Football Studio	Top Card	DC
240323	Deal or No Deal	Game Show	DC
240325	2 Hand Casino Hold'em	Live Poker	DC
240326	Casino Hold'em	Live Poker	DC
240327	Bac Bo	Live Dealer	DC
240328	Lightning Blackjack	Live Blackjack	DC
240329	Emperor Dragon Tiger	Live Dragon Tiger	DC
240330	Golden Wealth Baccarat	Live Baccarat	DC
240331	Emperor Speed Baccarat B	Live Baccarat	DC
240332	First Person Lightning Baccarat	Baccarat	DC
240333	First Person Golden Wealth Baccarat	Baccarat	DC
240334	Emperor Speed Baccarat A	Live Baccarat	DC
240335	First Person Lightning Blackjack	Blackjack	DC
240336	Emperor Roulette	Live Roulette	DC
240337	Emperor Speed Baccarat C	Live Baccarat	DC
240338	Baccarat Lobby	Live Lobby	DC
240339	Blackjack VIP 20	Live Blackjack	DC
240340	Peek Baccarat	Live Baccarat	DC
240341	Speed VIP Blackjack H	Live Blackjack	DC
240342	Blackjack VIP 22	Live Blackjack	DC
240344	Game Shows Lobby	Live Lobby	DC
240345	Emperor Sic Bo	Live Sic Bo	DC
240346	Super Andar Bahar	Live Dealer	DC
240347	Roulette Lobby	Live Lobby	DC
240348	Blackjack Lobby	Live Lobby	DC
240349	Poker Lobby	Live Lobby	DC
240350	Speed VIP Blackjack I	Live Blackjack	DC
240352	Hindi Lobby	Live Lobby	DC
240353	Imperial Quest	Game Show	DC
240354	Extra Chilli Epic Spins	Game Show	DC
240355	Funky Time	Game Show	DC
240358	Speed Roulette 1	Live Roulette	DC
240359	Roulette 3 - Macao	Live Roulette	DC
240360	Roulette 4 - Russian	Live Roulette	DC
240361	Roulette 5 - German	Live Roulette	DC
240362	Roulette 7 - Italian	Live Roulette	DC
240363	Roulette 6 - Turkish	Live Roulette	DC
240364	Auto-Roulette 1	Live Roulette	DC
240365	Roulette 1 Azure	Live Roulette	DC
240366	Baccarat 1	Live Baccarat	DC
240367	Speed Baccarat 1	Live Baccarat	DC
240368	Speed Baccarat 2	Live Baccarat	DC
240369	Baccarat 2	Live Baccarat	DC
240370	Baccarat 5	Live Baccarat	DC
240371	Speed Baccarat 3	Live Baccarat	DC
240372	Baccarat 6	Live Baccarat	DC
240373	Baccarat 7	Live Baccarat	DC
240375	Speed Baccarat 7	Live Baccarat	DC
240377	VIP Roulette - The Club	Live Roulette	DC
240378	Mega Sicbo	Live Sic Bo	DC
240379	Mega Wheel	Game Show	DC
240380	One Blackjack	Live Blackjack	DC
240381	Dragon Tiger	Live Dragon Tiger	DC
240382	Mega Roulette	Live Roulette	DC
240384	Speed Baccarat 5	Live Baccarat	DC
240385	Speed Baccarat 6	Live Baccarat	DC
240386	Speed Baccarat 10	Live Baccarat	DC
240387	Andar Bahar	Live Baccarat	DC
240388	Sweet Bonanza Candyland	Game Show	DC
240389	Top games Lobby	Live Lobby	DC
240390	Roulette Lobby	Live Roulette	DC
240391	Baccarat Lobby	Live Baccarat	DC
240392	Game Shows Lobby	Live Lobby	DC
240393	Extreme Fruits Ultimate Deluxe	Video Slots	DC
240394	Baccarat No Comission	Live Baccarat	DC
240395	Blackjack 1 - Azure	Live Blackjack	DC
240396	Blackjack 2 - Azure	Live Blackjack	DC
240397	Blackjack 3 - Azure	Live Blackjack	DC
240398	Blackjack 4 - Azure	Live Blackjack	DC
240399	Blackjack 5 - Azure	Live Blackjack	DC
240400	Blackjack 6 - Azure	Live Blackjack	DC
240401	Blackjack 7 - Azure	Live Blackjack	DC
240402	Blackjack 8 - Azure	Live Blackjack	DC
240403	Blackjack 9 - Azure	Live Blackjack	DC
240404	Blackjack 10 - Azure	Live Blackjack	DC
240405	Blackjack 11	Live Blackjack	DC
240406	Blackjack 12	Live Blackjack	DC
240407	Blackjack 14	Live Blackjack	DC
240408	Blackjack 15	Live Blackjack	DC
240409	Blackjack 16	Live Blackjack	DC
240410	Blackjack 27 - Azure	Live Blackjack	DC
240411	Blackjack 28 - Azure	Live Blackjack	DC
240412	Blackjack 32 - Azure	Live Blackjack	DC
240413	Blackjack 33 - The Club	Live Blackjack	DC
240414	Blackjack 34 - The Club	Live Blackjack	DC
240415	Blackjack 35 - The Club	Live Blackjack	DC
240416	Blackjack 36 - The Club	Live Blackjack	DC
240417	VIP Blackjack 1 - Ruby	Live Blackjack	DC
240418	VIP Blackjack 2 - Ruby	Live Blackjack	DC
240419	VIP Blackjack 3 - Ruby	Live Blackjack	DC
240420	VIP Blackjack 4 - Ruby	Live Blackjack	DC
240421	VIP Blackjack 5 - Ruby	Live Blackjack	DC
240423	Ru Yi Speed Baccarat	Live Baccarat	DC
240424	Ru Yi Speed Baccarat No Comission	Live Baccarat	DC
240425	Korean Speed Baccarat 1	Live Baccarat	DC
240426	Korean Speed Baccarat 1 No Comission	Live Baccarat	DC
240427	Baccarat Brasileira	Live Baccarat	DC
240428	Baccarat Brasileira No Comission	Live Baccarat	DC
240429	Speed SicBo	Live Sic Bo	DC
240430	Royale Blackjack 2	Live Blackjack	DC
240431	Auto Roulette 2	Live Roulette	DC
240432	Japanese Squeeze Baccarat	Live Baccarat	DC
240433	Japanese Squeeze Baccarat No Comission	Live Baccarat	DC
240434	The Greatest Cards Show	Game Show	DC
240438	Gravity Blackjack	Live Blackjack	DC
240439	Mega Fire Blaze Blackjack Live	Live Blackjack	DC
240440	Mega Fire Blaze Lucky Ball Brasileiro	Live Lottery	DC
240441	Blackjack 10	Live Blackjack	DC
240443	Mahjong Wins Bonus	Video Slots	DC
240445	Lucky Gift: Cash Collect	Video Slots	DC
240446	Premium French Roulette	Roulette	DC
240447	The Great Genie	Video Slots	DC
240448	Honey Gems	Video Slots	DC
240449	Tiger Turtle Dragon Phoenix	Video Slots	DC
240450	Pyramid Linx	Video Slots	DC
240451	Devil Wilds	Video Slots	DC
240452	Blackjack 2	Live Blackjack	DC
240453	Bow of Artemis	Video Slots	DC
240454	Joker's Jewels Hot	Video Slots	DC
240455	Lights of Luck	Video Slots	DC
240456	Lunar Link: The Legend of King Arthur	Video Slots	DC
240457	Lil Sphinx	Video Slots	DC
240458	Tree Wishes	Video Slots	DC
240459	Fluffy Favourites: Cash Collect	Video Slots	DC
240460	Piggies and the Bank: Lucky Tap	Video Slots	DC
240461	Mega Roulette - Brazilian	Game Show	DC
240462	Bet Behind Pro Blackjack	Live Blackjack	DC
240466	Speed Blackjack 51 - Azure	Live Blackjack	DC
240467	Speed Blackjack 52 - Azure	Live Blackjack	DC
240468	Speed Blackjack 53 - Azure	Live Blackjack	DC
240469	Speed Blackjack 54 - Azure	Live Blackjack	DC
240470	Blackjack 94 - Emerald	Live Blackjack	DC
240471	Blackjack 95 - Emerald	Live Blackjack	DC
240472	Blackjack 96 - Emerald	Live Blackjack	DC
240473	Blackjack 97 - Azure	Live Blackjack	DC
240474	Blackjack 98 - Azure	Live Blackjack	DC
240475	Blackjack 99 - Azure	Live Blackjack	DC
240476	Blackjack 100 - Azure	Live Blackjack	DC
240477	Blackjack 101 - Azure	Live Blackjack	DC
240478	Virtual Dragon Tiger	Dragon Tiger	DC
240479	Top Card	Top Card	DC
240480	Vip Blackjack	Live Blackjack	DC
240481	Lite Roulette	Live Roulette	DC
240482	Spooky Coin: Hold The Spin	Video Slots	DC
240483	Italian Mega Roulette	Live Roulette	DC
240484	Indonesian Roulette	Live Roulette	DC
240485	Fortune Roulette	Live Roulette	DC
240486	Immersive Roulette Deluxe	Live Roulette	DC
240487	Indonesian BlackjackX 1	Live Blackjack	DC
240488	Indonesian BlackjackX 2	Live Blackjack	DC
240489	Indonesian BlackjackX 3	Live Blackjack	DC
240490	Indonesian BlackjackX 4	Live Blackjack	DC
240491	Indonesian BlackjackX 5	Live Blackjack	DC
240492	Live Lobby	Live Lobby	DC
240493	Streak of Luck: Double Dice	Video Slots	DC
240494	Goood Heavens	Video Slots	DC
240495	Piggies and the Bank: Cash Collect & Link	Video Slots	DC
240498	Big Bass Bonanza 3 Reeler	Crash Games	DC
240499	Aztec Smash	Video Slots	DC
240500	Fonzo’s Feline Fortunes	Video Slots	DC
240501	Floating Dragon - Year of the Snake	Video Slots	DC
